date,close,high,low,trade_count,open,volume,vwap,tic,macd,rsi_14,cci_14,boll_ub,boll_lb
2019-01-22,147.57,151.53,146.37,151742,149.2,24729615,148.620749,META,2.770430526877078,58.56557857328588,81.56404529567679,155.36347218635322,123.42152781364673
2019-01-22,105.68,107.1,104.86,198407,106.75,38011175,105.918207,MSFT,0.39915983070936534,53.72649089321256,94.10476937761324,108.61363726409934,95.78536273590066
2019-01-22,148.77,156.18,147.5507,148037,155.71,17480204,150.426903,NVDA,-0.3156912117390789,50.61277312822451,69.47226185969305,158.8420957858335,122.64490421416647
2019-01-22,298.92,308.0,295.5,134792,304.82,12307082,299.708012,TSLA,-3.752568618362318,38.384191404914525,-118.99137494154776,361.4497083331009,291.21629166689905
2019-01-23,153.92,155.14,151.7,154694,154.15,25086868,153.492195,AAPL,-3.7853122485384176,44.16506826609344,44.98184004330141,161.28037004606884,144.5786299539312
2019-01-23,245.14,248.16,240.5963,25300,244.91,2201848,244.491231,ADBE,3.554100995891986,58.564413042071074,86.66604590759655,254.17654902898911,209.97745097101088
2019-01-23,1640.02,1657.43,1612.0,118836,1656.0,5405514,1636.974019,AMZN,24.793623142054457,53.14626802868008,-2.3226236416058534,1783.7475213230734,1391.3264786769266
2019-01-23,45.46,45.88,45.02,124618,45.14,27928949,45.430569,CSCO,0.057385361846193916,58.28893441956284,160.88020328269258,45.70405938474542,40.91494061525458
2019-01-23,1084.41,1092.95,1067.57,30693,1086.86,1386451,1081.634052,GOOGL,9.13444604447136,53.59131822715852,26.875550461632194,1122.5272070506321,1009.3237929493674
2019-01-23,47.94,48.8,47.52,103382,48.41,20705134,48.008164,INTC,0.4093595230253939,51.4440190831915,12.169401521761163,50.26834730212548,44.55565269787452
2019-01-23,144.3,148.8,143.055,143302,148.28,21296501,144.90829,META,2.5171832686940547,53.152956621104344,27.90652038936921,154.93010927056497,125.78989072943506
2019-01-23,106.71,107.04,105.34,179031,106.12,28384473,106.319616,MSFT,0.5505462665722689,55.824632999489275,94.92810182822524,109.05389910364676,96.19310089635323
2019-01-23,149.29,154.58,148.03,116816,151.0,15503998,150.599356,NVDA,-0.14470626542254195,51.07526916444808,58.921667936465646,159.4088527789379,124.0501472210621
2019-01-23,287.59,294.5,281.69,153488,292.5,12730262,287.939639,TSLA,-6.674556049883051,35.520989017576284,-150.45975678790728,363.82922829420056,285.6187717057994
2019-01-24,152.7,154.48,151.74,172121,154.11,27555223,152.68755,AAPL,-3.6081925666346137,42.73731149705827,20.002425273632173,161.06857293872508,145.37742706127494
2019-01-24,242.56,245.98,241.18,33289,245.62,3945956,243.010698,ADBE,3.5332257807284293,55.88919222064146,63.04775250856636,252.501518357944,215.39248164205594
2019-01-24,1654.93,1657.2572,1631.7847,88996,1641.07,4326430,1646.617448,AMZN,24.208703904614595,54.77628686501589,1.703642270039599,1764.164196487407,1442.0068035125928
2019-01-24,45.61,45.75,45.23,91808,45.63,18766855,45.501177,CSCO,0.16804713028358975,59.05395664386781,140.6431164247693,45.72468770592823,41.42731229407177
2019-01-24,1084.0,1088.0,1070.02,31487,1082.51,1630896,1080.465082,GOOGL,8.814737961750097,53.4807371865767,7.803272848148663,1113.066416590271,1028.717583409729
2019-01-24,49.76,50.035,48.6,231858,48.7,53328098,49.621958,INTC,0.5116004885330838,59.388134076424365,158.73355641960012,50.13780143469088,45.303198565309124
2019-01-24,145.83,146.44,142.52,146640,144.64,22085334,144.888634,META,2.4121356075114306,55.23748630979348,7.001425432453402,153.97086566946402,128.94013433053598
2019-01-24,106.2,107.0,105.34,165278,106.86,24943023,106.074896,MSFT,0.6221960808059208,54.50676916633139,78.55651801491766,108.45405955385522,97.99994044614479
2019-01-24,157.84,158.55,152.51,140982,152.7,18283074,156.719757,NVDA,0.6729566556565203,58.034114991936036,120.74838870655643,160.9270166325702,125.61198336742979
2019-01-24,291.51,293.68,279.2831,92159,283.03,8234064,287.978116,TSLA,-8.575092572585845,37.26461393490393,-135.405680931213,364.2811289471523,284.77887105284776
2019-01-25,157.76,158.13,154.32,217033,155.48,35456193,156.889174,AAPL,-3.024657857830931,49.962458019450374,129.0701963312789,161.16471540604095,145.34028459395904
2019-01-25,244.95,247.1,243.43,42188,244.99,4164842,245.227821,ADBE,3.667261144566396,57.81175351214587,78.20269859889757,253.46447007943536,216.62952992056458
2019-01-25,1670.57,1683.48,1661.6122,106624,1670.5,5268593,1672.723543,AMZN,24.722186508847017,56.48637118793128,57.54635533230856,1764.0886164183134,1462.0493835816865
2019-01-25,46.13,46.66,45.95,102174,46.12,27645867,46.279641,CSCO,0.2943143604805982,61.67798131114676,160.20187416862308,46.12365106243747,41.39434893756253
2019-01-25,1101.51,1103.36,1091.8012,26471,1094.23,1346338,1099.26399,GOOGL,9.86061068370077,57.512834148634404,114.75262918917417,1116.3997225694543,1030.7502774305458
2019-01-25,47.04,47.43,45.75,401890,46.85,90536186,46.651332,INTC,0.3688935471099626,47.00954746052267,-201.51015222729407,50.09539969375385,45.43060030624615
2019-01-25,149.01,149.83,146.54,121031,147.48,24409231,148.826421,META,2.556019797667318,59.291891880834456,73.43243772610059,154.65454406599383,129.73945593400617
2019-01-25,107.17,107.88,106.59,190497,107.24,35630345,107.207268,MSFT,0.748620338900011,56.605079878490685,102.9628820918879,108.90893807534812,98.20606192465189
2019-01-25,160.15,160.88,151.3,187013,155.44,30836691,156.547137,NVDA,1.490180235924612,59.701840346751794,132.1761298935643,163.1234361874397,126.12056381256035
2019-01-25,297.04,298.5195,289.55,83003,294.39,7365489,294.319061,TSLA,-9.525255459916195,39.740244369478575,-97.59012057770853,364.6689833759897,281.4860166240103
2019-01-28,156.3,156.33,153.66,178641,155.79,28268594,155.37815,AAPL,-2.6494707457160587,48.077491058518845,71.86174844232336,161.18405531477362,145.33594468522637
2019-01-28,241.85,243.22,239.35,27032,241.0,2301148,241.694316,ADBE,3.483189009173657,54.49408475993812,17.862138469541865,253.9198073880537,217.84519261194635
2019-01-28,1637.89,1645.0,1614.09,118671,1643.59,5056804,1629.374564,AMZN,22.235801808358474,52.056827514440705,-86.54045088117059,1755.2310828777152,1488.5319171222848
2019-01-28,45.75,45.77,45.23,87620,45.73,21618088,45.590306,CSCO,0.3595742774670825,58.716681296758914,89.82395105047001,46.388864422337605,41.41313557766239
2019-01-28,1079.86,1093.365,1074.61,30799,1090.07,1711751,1081.046974,GOOGL,8.840589475158367,51.56192028056393,0.3697285893002248,1116.6917836597365,1033.154216340264
2019-01-28,46.71,46.73,46.05,160639,46.13,38924706,46.452939,INTC,0.2265574129794743,45.763260481293415,-196.41750129722612,50.07349595217409,45.487504047825915
2019-01-28,147.47,148.96,146.21,103156,148.05,17457376,147.330426,META,2.5167721426878416,56.617402086284955,39.724339660953184,154.96353674078887,130.72546325921115
2019-01-28,105.08,106.48,104.66,212838,106.26,31881396,105.119279,MSFT,0.6724157509236051,51.13264603858254,23.056596849429603,109.02277363721541,98.48222636278462
2019-01-28,138.01,141.64,131.0,475660,136.55,64035520,136.842371,NVDA,0.3473191636455226,42.336213124850666,-169.46214750395882,162.6535025650214,127.2744974349786
2019-01-28,296.38,297.46,287.75,74273,292.91,6536493,293.44521,TSLA,-10.213784725375376,39.53970017343194,-83.88750628795881,365.2830311136374,278.8969688863627
2019-01-29,154.68,158.13,154.11,283852,156.25,42940556,155.761845,AAPL,-2.4545580995209946,46.00354211661124,68.83234482272002,161.01402838481212,145.35097161518783
2019-01-29,238.27,242.8653,237.27,26853,241.81,2113396,239.045144,ADBE,3.0136944414537368,50.863870167363594,-31.128867762498004,253.6657898551685,219.6132101448315
2019-01-29,1593.88,1632.38,1590.72,117602,1631.27,4781140,1605.703068,AMZN,16.52361092554429,46.74103917494183,-149.60772841091548,1743.6434652630683,1511.705534736932
2019-01-29,45.96,46.05,45.645,75817,45.81,15810083,45.904361,CSCO,0.42335826624604067,59.86354459549319,94.32815915237269,46.65001304398935,41.47098695601066
2019-01-29,1070.06,1084.73,1066.02,23914,1081.04,1067747,1072.639526,GOOGL,7.1589137194609975,49.0860394062946,-56.19887455978141,1115.789936098985,1036.3940639010152
2019-01-29,46.54,46.97,46.33,99071,46.75,22698726,46.559616,INTC,0.09889739435326561,45.09993366448511,-153.5558124598597,50.08468536337517,45.45531463662482
2019-01-29,144.19,148.1,143.43,122614,147.975,18375420,144.530279,META,2.1956889697815427,51.308853974912836,-38.03670602421171,154.63670504761825,132.15129495238176
2019-01-29,102.94,104.97,102.17,211626,104.88,33810481,103.117403,MSFT,0.43433619338166807,46.20677599238951,-71.97710427740071,108.92638693059031,98.83361306940968
2019-01-29,131.6,138.1,131.01,242367,136.15,29849172,133.620679,NVDA,-1.0633818948483054,38.81592811333574,-181.86164414164884,162.84829430635023,126.87470569364979
2019-01-29,297.46,298.5566,291.8,53973,295.27,4704262,295.631273,TSLA,-10.550680477796334,40.072629098574254,-66.61120438250136,364.4303645384535,276.1086354615465
2019-01-30,165.25,166.15,160.23,385275,163.25,64221536,163.326889,AAPL,-1.4306857060688003,58.563406845111615,275.93481612799894,162.87064274469643,144.2343572553036
2019-01-30,242.67,243.0,238.87,30806,240.16,2738600,241.443968,ADBE,2.962509871969985,54.845309802099244,2.354838192874391,253.95163006426526,220.97036993573465
2019-01-30,1670.43,1676.95,1619.68,140247,1623.0,6010019,1653.022763,AMZN,17.966497146410347,55.29264160760312,8.319811606899622,1737.1334781410728,1535.0615218589273
2019-01-30,46.71,46.93,45.92,89813,45.94,20614970,46.463962,CSCO,0.5283359410301642,63.738038621993766,118.75231177342235,47.04922356143135,41.409776438568656
2019-01-30,1097.99,1099.52,1076.64,36630,1077.36,1604325,1090.250446,GOOGL,7.987812614917857,55.62578545468415,55.907539610472284,1116.73341848252,1040.7535815174801
2019-01-30,47.54,47.68,46.45,130827,46.68,29489444,47.110711,INTC,0.07752390518055563,49.71701387299322,-76.01277632914508,50.08445292486583,45.51654707513417
2019-01-30,150.42,150.95,145.6953,279925,146.22,45823810,148.583838,META,2.4160860397862223,59.144506474584816,74.26454877909057,154.4097083452715,134.31129165472845
2019-01-30,106.38,106.38,104.33,319793,104.62,52579089,105.609388,MSFT,0.5172728797134312,53.89554673385728,30.90442787115023,109.16181760143076,99.07918239856923
2019-01-30,137.39,137.97,131.46,192217,134.67,24950092,134.99403,NVDA,-1.6946333578295594,43.39449638055897,-135.03668412526315,162.6042833452825,127.50771665471751
2019-01-30,308.77,309.0,298.49,140201,300.45,11365394,303.245336,TSLA,-9.792172244191192,45.49124981618805,-33.84827882475006,363.10080432568014,275.0351956743198
2019-01-31,166.44,169.0,164.56,239810,166.11,46391244,167.027891,AAPL,-0.5172735948903835,59.6999398251229,241.53706015775217,164.79578689595894,143.16121310404105
2019-01-31,247.82,249.0,243.0,46702,243.0,6036851,247.067648,ADBE,3.2994734158562835,59.0298345662332,113.53102071207128,254.5563991289511,222.69060087104884
2019-01-31,1718.73,1736.411,1679.0821,294682,1692.85,11499914,1714.408911,AMZN,22.745208605534117,59.690569416139276,142.70659185038025,1741.6524266521615,1548.5025733478383
2019-01-31,47.29,47.38,46.52,90146,46.72,29354258,47.18221,CSCO,0.6508302908920456,66.43637595014616,134.02383443648904,47.509152946084676,41.383847053915325
2019-01-31,1125.89,1127.67,1105.25,45776,1112.24,2229208,1121.614651,GOOGL,10.771846648510518,61.01297274720167,173.44493372516354,1123.9682173370438,1040.639782662956
2019-01-31,47.12,47.18,46.1,189877,46.7,47150743,46.703789,INTC,0.026390557194183373,47.895133279011574,-91.36120213153227,50.083864991876816,45.521135008123174
2019-01-31,166.69,171.68,165.0,514918,165.6,80099099,168.226843,META,3.8591198007325147,71.87412527654342,418.5195289849879,159.32631551891038,132.49568448108963
2019-01-31,104.43,105.22,103.18,326618,103.8,61274066,104.353641,MSFT,0.42080136182848094,49.570292210358886,-42.14635504017557,109.12587124671836,99.44612875328161
2019-01-31,143.75,145.19,136.3832,178303,137.26,21778891,142.472314,NVDA,-1.6625411039507298,47.99786474956081,-63.32753483760809,162.49906549631473,128.36593450368528
2019-01-31,307.02,311.5636,294.0,141567,301.0,12747995,304.936696,TSLA,-9.225908844709181,44.81601183700542,-31.943635669972014,363.0999816973334,274.7260183026666
2019-02-01,166.52,168.98,165.93,189662,166.96,37377250,167.092018,AAPL,0.2106392967154136,59.779807282298705,176.601975863763,165.90198837208712,144.48801162791287
2019-02-01,247.38,251.035,246.1,31791,247.82,3256065,248.0854,ADBE,3.4907756406577164,58.53076896560427,133.6908295652731,252.40612265394677,228.0088773460532
2019-02-01,1626.23,1673.06,1622.01,292137,1638.88,11879195,1640.816329,AMZN,18.851091274585315,49.622869809488755,-44.15052095548958,1720.8052304852765,1581.9447695147235
2019-02-01,47.34,47.56,47.0501,84967,47.37,18480359,47.320282,CSCO,0.7433733821981576,66.66665295306217,131.9011385462391,47.645907667991324,41.87409233200867
2019-02-01,1118.62,1134.4,1114.25,37088,1122.29,1887079,1121.652511,GOOGL,12.250370787097154,59.00286477829067,153.61331046106852,1122.2063890059987,1051.716610994001
2019-02-01,48.73,49.05,47.01,165951,47.06,41563244,48.496576,INTC,0.1144611186613389,54.74172102015393,26.067029504439624,49.713459097695235,46.31554090230476
2019-02-01,165.71,169.1,165.66,195267,165.84,32678883,166.949084,META,4.8675465957675215,70.45025407160918,225.89238825385792,162.03422945831494,133.18477054168505
2019-02-01,102.78,104.0999,102.35,214381,103.775,41032012,103.091183,MSFT,0.2087988750316896,46.19227284373279,-107.59116333396511,108.24480102167418,100.86519897832581
2019-02-01,144.73,146.79,142.58,127905,144.5,16266027,145.16712,NVDA,-1.540274624655865,48.69028587409197,-28.376319640870992,161.24852178479844,131.2904782152016
2019-02-01,312.21,316.1,303.5,83571,305.42,7373679,311.692446,TSLA,-8.263099527796328,47.31371356299426,-4.618272081097758,362.9566696765153,276.0543303234847
2019-02-04,171.25,171.655,167.28,202051,167.41,33732520,170.443375,AAPL,1.1558629092644424,64.28644901568936,158.66238365235094,168.72257820301704,143.96642179698293
2019-02-04,254.74,256.99,248.06,41640,248.56,3970806,254.453005,ADBE,4.187997889255399,64.01173160662375,214.293484791275,253.60670787274205,229.66329212725805
2019-02-04,1633.31,1649.63,1613.5,109934,1623.0,5172824,1633.254597,AMZN,16.150103721567348,50.313646791591104,-70.12946377455498,1714.5903832508661,1593.9516167491338
2019-02-04,47.35,47.47,47.12,68261,47.22,17987366,47.300258,CSCO,0.8082048824271837,66.71583810591059,118.83170303521975,47.95157724775835,42.01142275224164
2019-02-04,1141.42,1142.34,1117.51,87380,1119.01,4122892,1135.743239,GOOGL,15.087956698672542,63.10788986531609,170.13088501062896,1132.645792422374,1047.6122075776264
2019-02-04,49.22,49.24,48.24,88727,48.62,23226192,48.962861,INTC,0.22124618968362597,56.61040710452639,72.98013068764057,49.851569193804785,46.37743080619523
2019-02-04,169.25,169.3,163.62,133263,165.7,21461008,168.049246,META,5.884547115002732,72.56457856335166,156.11379782291286,165.8090657544853,132.5399342455147
2019-02-04,105.74,105.8,102.77,193661,102.92,34912112,105.145884,MSFT,0.2764459423557639,52.45212681303938,-36.71041838922479,108.25360475156724,101.23739524843275
2019-02-04,149.18,150.68,144.48,106523,145.37,13649870,148.718647,NVDA,-1.0719430568361759,51.82697629684462,8.330507185273612,161.1664402483204,132.6715597516796
2019-02-04,312.89,315.3,301.88,80471,312.98,7450525,310.877273,TSLA,-7.3603503532601735,47.6480522040484,0.38013612323667384,362.8118129014381,275.71918709856186
2019-02-05,174.18,175.08,172.3501,227189,172.86,38784849,174.018321,AAPL,2.1169826865121593,66.77030496525978,154.11390281254472,171.72920492953932,143.5847950704607
2019-02-05,254.82,258.56,254.01,37969,256.74,3311727,255.244247,ADBE,4.692909931441477,64.06732424350957,198.1038064294324,254.77906323760058,231.04693676239944
2019-02-05,1658.81,1665.26,1642.5,101180,1643.34,4792038,1657.104025,AMZN,15.884086650438576,52.822805605075466,-6.426470684063096,1714.9361135843203,1596.53588641568
2019-02-05,47.26,47.455,47.075,76046,47.42,19053176,47.284676,CSCO,0.8426089936330925,65.77515322766973,99.39715253642846,48.19746730087581,42.17053269912419
2019-02-05,1151.87,1152.77,1123.6,89635,1129.63,4331022,1138.381801,GOOGL,17.972812251061214,64.84533613042751,158.52029066016686,1143.9961442440851,1043.856855755915
2019-02-05,50.01,50.7159,49.18,146363,49.18,34151423,50.100581,INTC,0.36540832578730686,59.51289698141181,139.2576492494569,50.14260769214846,46.343392307851545
2019-02-05,171.16,171.98,168.69,137149,169.15,24934153,170.756868,META,6.766646699987575,73.65967848956275,136.1333644257132,169.29282637735278,132.36717362264724
2019-02-05,107.22,107.27,105.96,167999,106.06,31392347,106.91519,MSFT,0.44435807838053165,55.25509295724662,87.17135840772379,108.43822223661613,101.56877776338388
2019-02-05,149.95,151.43,148.3,98983,149.66,14103057,149.760766,NVDA,-0.6313762380961236,52.36956655764679,28.042922579110375,161.45442110234674,133.03857889765325
2019-02-05,321.35,322.44,312.2494,78406,312.49,6838653,319.34547,TSLA,-5.894317805082096,51.75036829607831,51.62356866977961,361.5197183762371,275.65028162376285
2019-02-06,174.24,175.57,172.8531,168579,174.65,29785634,174.281294,AAPL,2.8506579229710667,66.82119379228453,124.97479684437101,174.32566362104745,143.33733637895256
2019-02-06,254.35,255.93,250.71,27384,255.06,2761300,253.850893,ADBE,4.9975229567275505,63.44722456414498,125.08453217924799,255.88570478598055,232.1072952140195
2019-02-06,1640.26,1672.26,1633.34,88275,1670.75,4104559,1646.316683,AMZN,14.014881404962352,50.81255376983122,-19.38828942495894,1714.5196838562492,1595.320316143751
2019-02-06,47.48,47.59,46.95,85232,47.12,20262898,47.412556,CSCO,0.8775112574709567,67.00003331033226,90.9213691365808,48.45795556118211,42.302044438817894
2019-02-06,1122.89,1154.0,1118.36,52841,1149.27,2648052,1129.770466,GOOGL,17.71641347015725,56.84938017227416,95.64418410041816,1147.313126752287,1044.291873247713
2019-02-06,49.9,50.64,49.82,113069,49.95,23896623,50.077233,INTC,0.4654167420988742,58.92186376226962,126.88294926607406,50.37193149832325,46.33006850167675
2019-02-06,170.49,172.47,169.27,91647,171.2,14268867,170.584271,META,7.3271902870841075,72.5654745540364,107.53092645618213,172.21692282832427,132.23707717167574
2019-02-06,106.03,107.0,105.53,145730,107.0,23705723,106.105183,MSFT,0.47592048605372383,52.57155637382027,39.60788696832579,108.46456615977088,101.86543384022913
2019-02-06,153.0,155.6,151.07,138604,151.29,18461535,153.454858,NVDA,-0.035702790500977244,54.553130231644964,59.421181321411176,161.88456930094694,133.92543069905307
2019-02-06,317.22,324.24,315.624,56123,319.59,5133980,319.383312,TSLA,-5.008003782377557,49.702785931368574,76.26333973663385,359.8821811932006,275.47481880679936
2019-02-07,170.94,173.94,170.34,211157,172.4,33683089,171.624013,AAPL,3.129740710248285,61.26407901271685,85.7332520207357,175.87609128848803,143.54990871151196
2019-02-07,253.74,254.31,250.28,27013,251.33,2322305,252.885767,ADBE,5.13056708814284,62.600351436445365,92.02533124793703,256.8435214506458,232.9804785493541
2019-02-07,1614.37,1625.5389,1592.91,120758,1625.0,4862575,1609.64994,AMZN,10.325391467282088,48.063296530548016,-120.72313771399634,1714.8982393578774,1590.4367606421226
2019-02-07,46.7,47.3199,46.49,93676,47.19,23581188,46.801745,CSCO,0.8326339854639215,58.945190963721316,45.38583765112308,48.52002426335756,42.577975736642436
2019-02-07,1105.91,1111.99,1093.59,45977,1111.82,2077406,1102.931693,GOOGL,15.959104870074043,52.74544408306383,-0.07877089632840466,1148.2647939000674,1045.7662060999326
2019-02-07,49.23,49.85,48.68,143163,49.5,30089739,49.224799,INTC,0.4850197264786118,55.318267165587564,62.97608281692407,50.463018723738884,46.360981276261114
2019-02-07,166.38,169.24,165.25,123291,168.2,18803891,166.798325,META,7.354998621281283,66.08070124110435,68.49828918724948,173.90484193478378,132.7641580652162
2019-02-07,105.27,105.59,104.29,196224,105.185,33987692,105.077726,MSFT,0.43459849222443836,50.872265976587876,-31.022022571450947,108.48765866497591,101.9423413350241
2019-02-07,147.42,151.22,145.69,130498,151.128,16423546,147.839458,NVDA,-0.013728405171434588,50.0338975255311,8.263688448790104,161.90424130653713,134.38975869346285
2019-02-07,307.51,314.7,303.0,76035,313.3,6621295,308.513524,TSLA,-5.031113835445183,45.17695096202716,39.63498651616521,357.3737876791348,274.8812123208652
2019-02-08,170.41,170.66,168.42,157758,168.99,25514712,169.830643,AAPL,3.270449552585177,60.39534817296596,59.73736297108761,177.12874299680755,143.95825700319244
2019-02-08,257.0,257.05,250.64,32865,251.39,2913884,255.150617,ADBE,5.436392922292782,65.2684526710637,102.5787666620367,258.4628660607461,233.28413393925396
2019-02-08,1588.22,1588.59,1566.756,137445,1586.0,5844400,1581.18511,AMZN,5.231057282862821,45.39184954624669,-189.77690373563607,1717.7930517075029,1580.741948292497
2019-02-08,47.19,47.2,46.3,82814,46.4,19773012,46.888988,CSCO,0.827073342319224,62.03315803961404,42.56800972235195,48.59382393564875,42.899176064351245
2019-02-08,1102.38,1105.095,1094.24,25209,1094.88,1226390,1100.550717,GOOGL,14.118830555250042,51.906527966815176,-9.512334836365637,1148.7606481140044,1047.6253518859955
2019-02-08,48.84,49.02,48.01,99594,48.77,20797270,48.575008,INTC,0.463739788582636,53.27575888940758,26.502927549912823,50.485078975216965,46.36692102478304
2019-02-08,167.33,167.37,164.21,86580,164.47,13456673,165.972385,META,7.36875160538122,66.81881469603829,55.37656721483781,175.49523606268667,133.48676393731336
2019-02-08,105.67,105.78,104.2603,136022,104.32,24542300,105.159512,MSFT,0.42917985327299846,51.75613905923059,-11.116472082661302,108.5059244677234,102.1310755322766
2019-02-08,148.17,148.6,144.13,92922,144.71,12017948,146.379149,NVDA,0.06347350248185535,50.62594370812058,2.8271048177101843,161.98266207556173,134.6053379244383
2019-02-08,305.8,307.445,298.5,69817,306.83,5913114,302.896062,TSLA,-5.128295628185413,44.41001263475498,7.590284268235958,353.3152041709557,275.02279582904424
2019-02-11,169.43,171.21,169.25,144613,171.05,22820299,169.931269,AAPL,3.2652448045290896,58.73681332760211,53.748829105075195,177.96135743394234,144.8396425660577
2019-02-11,258.39,259.9,256.19,32863,258.89,3993715,258.295361,ADBE,5.7249300524981095,66.37009915567302,119.94639437513023,260.04244693012186,233.78855306987813
2019-02-11,1591.0,1609.29,1586.0,77971,1600.98,3456850,1594.196001,AMZN,1.401923009795155,45.737147031345074,-116.52821666577876,1720.0608625323293,1573.5181374676708
2019-02-11,47.58,47.71,47.13,87083,47.34,21185370,47.465871,CSCO,0.8444024869515019,64.33265389559551,87.8042355916124,48.70180771196553,43.20019228803447
2019-02-11,1102.12,1113.43,1100.0,23687,1103.75,1034433,1103.793035,GOOGL,12.495381099986389,51.84112592067619,1.0304871637967083,1148.096258438876,1052.0547415611238
2019-02-11,48.77,49.32,48.58,91401,49.02,19815512,48.853471,INTC,0.4361986430677547,52.898226267837494,39.98827028028241,50.47006543315991,46.36593456684009
2019-02-11,165.79,168.3,165.08,77654,167.9,14353900,166.207278,META,7.172703355255777,64.37333497972972,48.75398899042587,176.54050110408738,134.6404988959126
2019-02-11,105.25,106.58,104.965,132580,106.2,21675986,105.463868,MSFT,0.38653926887205614,50.72420392911287,16.197375501110468,108.40109174832375,102.48090825167625
2019-02-11,146.45,148.58,144.5,94559,146.39,12991062,146.596413,NVDA,-0.013971994399241794,49.18655405883133,1.1914478138175797,161.88540557379213,134.4645944262079
2019-02-11,312.84,318.6,310.5,76790,311.6,7231107,314.631417,TSLA,-4.584397652375799,48.30122563936189,79.66798554935153,348.36174262612013,276.5342573738798
2019-02-12,170.89,171.0,169.7,144388,170.1,24377009,170.428055,AAPL,3.340423479932099,60.47810043591294,52.739754580896715,178.60866360243315,146.28133639756683
2019-02-12,261.37,262.2509,258.67,31825,260.15,2778711,261.027522,ADBE,6.123471336248713,68.66485249986191,124.06338018257979,261.5450131082218,234.96698689177828
2019-02-12,1638.01,1639.395,1598.88,108822,1604.0,5037891,1626.43507,AMZN,2.13599817465888,51.34033510684867,-30.35957036245717,1719.9139395135012,1575.7450604864994
2019-02-12,47.89,48.15,47.16,105959,47.27,26239829,47.834109,CSCO,0.873085976484461,66.09069419391224,106.18371022613485,48.74355631883247,43.62644368116754
2019-02-12,1127.58,1132.86,1111.01,38052,1111.01,1922708,1125.972466,GOOGL,13.112047411674666,57.48963607088403,58.61066301981023,1147.5573105995904,1060.2006894004098
2019-02-12,50.01,50.14,49.27,94451,49.36,20507744,49.911225,INTC,0.5085672767177201,58.5074560384137,83.08116557106713,50.672304704761565,46.32969529523843
2019-02-12,165.04,168.34,164.5,106624,166.86,17477765,166.259906,META,6.877535029883944,63.16095375288067,39.86321388816942,177.3511455012659,135.7948544987341
2019-02-12,106.89,107.14,105.48,159335,106.14,27913277,106.71711,MSFT,0.4795526085137567,54.536062778876655,79.98919135911359,108.23970923373435,103.12629076626564
2019-02-12,151.17,151.8,147.42,102025,148.0,15247691,150.341511,NVDA,0.3020347757867512,53.12516623438413,44.574668573779434,161.95115030383067,134.47184969616933
2019-02-12,311.81,318.19,309.62,58003,316.2,5638784,314.346416,TSLA,-4.188188153922397,47.774320785123315,64.83200474080535,345.71414432253835,276.9228556774616
2019-02-13,170.18,172.48,169.92,150235,171.39,24045302,170.966962,AAPL,3.3046184708611293,59.17041757834382,51.16401520317342,179.18366616321853,147.41733383678147
2019-02-13,260.23,263.3645,259.37,23751,263.13,2101179,260.67478,ADBE,6.2749954607114375,66.78736100376128,109.27731535507633,263.153160383177,235.14583961682297
2019-02-13,1640.0,1656.38,1637.1063,85789,1647.0,3711680,1647.204866,AMZN,2.8455328687866768,51.56832185408711,21.60070539763033,1717.1372245259242,1575.0657754740757
2019-02-13,47.5,47.95,47.12,132253,47.86,30005962,47.49468,CSCO,0.854497987070296,61.95345029319791,77.12394445788921,48.76648742464026,43.95151257535974
2019-02-13,1128.63,1142.8496,1126.0,30023,1133.04,1531203,1133.294228,GOOGL,13.529526175399951,57.709934565209224,77.77042702772059,1150.1956214910367,1061.7743785089635
2019-02-13,50.47,50.81,50.0,89977,50.13,19236005,50.453677,INTC,0.596165866879744,60.39184856082048,109.35641676815828,50.9379789511764,46.25102104882361
2019-02-13,164.07,166.22,163.73,100969,165.38,15048507,165.045703,META,6.490522409950046,61.5464779038422,24.467446559020477,178.03947525308408,136.61852474691594
2019-02-13,106.81,107.78,106.71,124896,107.5,20337717,107.103504,MSFT,0.5405795542899057,54.31533527682395,110.52673535048329,108.35654387382286,103.18945612617713
2019-02-13,152.88,155.83,151.81,105238,152.36,15626082,153.616729,NVDA,0.682586692305307,54.50112071195175,89.27036074638883,162.24335227554823,134.48064772445176
2019-02-13,308.17,312.75,305.57,56322,312.35,5247339,308.349819,TSLA,-4.1204093371407,45.869951485143964,16.675759134594532,340.1729485226417,278.83805147735836
2019-02-14,170.8,171.2615,169.38,152537,169.71,23600822,170.662944,AAPL,3.288365333032175,59.9840999414205,39.61344353456226,179.80185282329245,148.38514717670756
2019-02-14,260.14,261.71,258.01,23792,259.4,2049489,260.161766,ADBE,6.315021535880732,66.63246090959603,87.54885342140695,264.45125946640917,235.66674053359088
2019-02-14,1622.65,1637.9,1606.061,96954,1624.5,4265933,1622.449939,AMZN,1.9849628101255803,49.39533303044163,-31.703080299203343,1712.4974629549022,1573.592537045098
2019-02-14,48.4,49.68,48.34,214365,49.05,51087084,48.93575,CSCO,0.9019917504971318,67.07558977641864,203.8607610207416,48.87312746839853,44.28887253160148
2019-02-14,1129.2,1136.13,1117.09,25648,1125.0,1150913,1128.336985,GOOGL,13.747898127886401,57.83767004645175,51.65917611800788,1152.627254191918,1063.311745808082
