time,open,high,low,close,volume,adjusted_close,tic
2023-01-02 00:10:00,0.24918,0.24918,0.24918,0.24918,0.0,0.24918,ADAUSDT
2023-01-02 00:15:00,0.24918,0.24918,0.24918,0.24918,0.0,0.24918,ADAUSDT
2023-01-02 00:20:00,0.24918,0.24918,0.24918,0.24918,0.0,0.24918,ADAUSDT
2023-01-02 00:25:00,0.24918,0.24918,0.24918,0.24918,0.0,0.24918,ADAUSDT
2023-01-02 00:30:00,0.24918,0.24918,0.24918,0.24918,0.0,0.24918,ADAUSDT
2023-01-02 00:35:00,0.24918,0.24918,0.24918,0.24918,0.0,0.24918,ADAUSDT
2023-01-02 00:40:00,0.24918,0.24918,0.24918,0.24918,0.0,0.24918,ADAUSDT
2023-01-02 00:45:00,0.24918,0.24918,0.24918,0.24918,0.0,0.24918,ADAUSDT
2023-01-02 00:50:00,0.24999,0.25019,0.24999,0.25019,46269.6,0.25019,ADAUSDT
2023-01-02 00:55:00,0.25019,0.25019,0.25019,0.25019,0.0,0.25019,ADAUSDT
2023-01-02 01:00:00,0.25019,0.25019,0.25019,0.25019,0.0,0.25019,ADAUSDT
2023-01-02 01:05:00,0.25019,0.25019,0.25019,0.25019,0.0,0.25019,ADAUSDT
2023-01-02 01:10:00,0.25019,0.25019,0.25019,0.25019,0.0,0.25019,ADAUSDT
2023-01-02 01:15:00,0.25036,0.25036,0.25036,0.25036,246.0,0.25036,ADAUSDT
2023-01-02 01:20:00,0.25061,0.25061,0.25061,0.25061,200.0,0.25061,ADAUSDT
2023-01-02 01:25:00,0.2506,0.2506,0.25044,0.25044,949.5,0.25044,ADAUSDT
2023-01-02 01:30:00,0.25022,0.25022,0.2502,0.2502,1155.6,0.2502,ADAUSDT
2023-01-02 01:35:00,0.24974,0.24974,0.24974,0.24974,168.6,0.24974,ADAUSDT
2023-01-02 01:40:00,0.24974,0.24974,0.24974,0.24974,0.0,0.24974,ADAUSDT
2023-01-02 01:45:00,0.24974,0.24974,0.24969,0.24969,600.4,0.24969,ADAUSDT
2023-01-02 01:50:00,0.24964,0.24964,0.24954,0.24954,1576.8,0.24954,ADAUSDT
2023-01-02 01:55:00,0.24954,0.24954,0.24954,0.24954,0.0,0.24954,ADAUSDT
2023-01-02 02:00:00,0.24954,0.24954,0.24954,0.24954,0.0,0.24954,ADAUSDT
2023-01-02 02:05:00,0.24954,0.24954,0.24954,0.24954,0.0,0.24954,ADAUSDT
2023-01-02 02:10:00,0.25019,0.25386,0.25019,0.25266,25837.2,0.25266,ADAUSDT
2023-01-02 02:15:00,0.25294,0.25546,0.25234,0.25332,70791.5,0.25332,ADAUSDT
2023-01-02 02:20:00,0.25332,0.25348,0.25242,0.25244,2423.8,0.25244,ADAUSDT
2023-01-02 02:25:00,0.25292,0.25292,0.25278,0.25278,3181.3,0.25278,ADAUSDT
2023-01-02 02:30:00,0.25269,0.25269,0.25267,0.25267,4280.0,0.25267,ADAUSDT
2023-01-02 02:35:00,0.25288,0.25365,0.25288,0.25365,11911.9,0.25365,ADAUSDT
2023-01-02 02:40:00,0.25398,0.25398,0.2539,0.2539,19872.7,0.2539,ADAUSDT
2023-01-02 02:45:00,0.2539,0.25392,0.2539,0.25392,16959.4,0.25392,ADAUSDT
2023-01-02 02:50:00,0.25392,0.25392,0.25388,0.25392,12165.6,0.25392,ADAUSDT
2023-01-02 02:55:00,0.2541,0.25445,0.2541,0.25445,584.8,0.25445,ADAUSDT
2023-01-02 03:00:00,0.25411,0.25411,0.25409,0.25409,598.0,0.25409,ADAUSDT
2023-01-02 03:05:00,0.25519,0.25519,0.25518,0.25518,3527.5,0.25518,ADAUSDT
2023-01-02 03:10:00,0.25567,0.25567,0.25567,0.25567,300.0,0.25567,ADAUSDT
2023-01-02 03:15:00,0.25594,0.25594,0.25594,0.25594,221.0,0.25594,ADAUSDT
2023-01-02 03:20:00,0.25594,0.25594,0.25594,0.25594,0.0,0.25594,ADAUSDT
2023-01-02 03:25:00,0.25441,0.25458,0.25435,0.25458,758.9,0.25458,ADAUSDT
2023-01-02 03:30:00,0.25436,0.25436,0.2543,0.2543,860.6,0.2543,ADAUSDT
2023-01-02 03:35:00,0.2543,0.2543,0.2543,0.2543,0.0,0.2543,ADAUSDT
2023-01-02 03:40:00,0.2543,0.2543,0.2543,0.2543,0.0,0.2543,ADAUSDT
2023-01-02 03:45:00,0.2543,0.2543,0.2543,0.2543,0.0,0.2543,ADAUSDT
2023-01-02 03:50:00,0.25425,0.25425,0.25397,0.25397,1963.1,0.25397,ADAUSDT
2023-01-02 03:55:00,0.25415,0.25415,0.25415,0.25415,78.6,0.25415,ADAUSDT
2023-01-02 04:00:00,0.25415,0.25415,0.25415,0.25415,0.0,0.25415,ADAUSDT
2023-01-02 04:05:00,0.25415,0.25415,0.25415,0.25415,0.0,0.25415,ADAUSDT
2023-01-02 04:10:00,0.25415,0.25415,0.25415,0.25415,0.0,0.25415,ADAUSDT
2023-01-02 04:15:00,0.25453,0.25453,0.25453,0.25453,39.3,0.25453,ADAUSDT
2023-01-02 04:20:00,0.25453,0.25453,0.25453,0.25453,0.0,0.25453,ADAUSDT
2023-01-02 04:25:00,0.25453,0.25453,0.25453,0.25453,0.0,0.25453,ADAUSDT
2023-01-02 04:30:00,0.25453,0.25453,0.25453,0.25453,0.0,0.25453,ADAUSDT
2023-01-02 04:35:00,0.25453,0.25453,0.25453,0.25453,0.0,0.25453,ADAUSDT
2023-01-02 04:40:00,0.2554,0.2554,0.2554,0.2554,155.0,0.2554,ADAUSDT
2023-01-02 04:45:00,0.25548,0.25548,0.25449,0.25449,2493.2,0.25449,ADAUSDT
2023-01-02 04:50:00,0.25449,0.25449,0.25449,0.25449,0.0,0.25449,ADAUSDT
2023-01-02 04:55:00,0.25422,0.25422,0.25388,0.25388,968.6,0.25388,ADAUSDT
2023-01-02 05:00:00,0.2537,0.2537,0.25367,0.25367,2223.6,0.25367,ADAUSDT
2023-01-02 05:05:00,0.25446,0.25446,0.25446,0.25446,1735.2,0.25446,ADAUSDT
2023-01-02 05:10:00,0.25446,0.25446,0.25446,0.25446,0.0,0.25446,ADAUSDT
2023-01-02 05:15:00,0.25446,0.25446,0.25446,0.25446,0.0,0.25446,ADAUSDT
2023-01-02 05:20:00,0.25446,0.25446,0.25446,0.25446,0.0,0.25446,ADAUSDT
2023-01-02 05:25:00,0.25446,0.25446,0.25446,0.25446,0.0,0.25446,ADAUSDT
2023-01-02 05:30:00,0.25446,0.25446,0.25446,0.25446,0.0,0.25446,ADAUSDT
2023-01-02 05:35:00,0.25446,0.25446,0.25446,0.25446,0.0,0.25446,ADAUSDT
2023-01-02 05:40:00,0.25446,0.25446,0.25446,0.25446,0.0,0.25446,ADAUSDT
2023-01-02 05:45:00,0.25446,0.25446,0.25446,0.25446,0.0,0.25446,ADAUSDT
2023-01-02 05:50:00,0.25378,0.25378,0.25378,0.25378,952.3,0.25378,ADAUSDT
2023-01-02 05:55:00,0.25378,0.25378,0.25378,0.25378,0.0,0.25378,ADAUSDT
2023-01-02 06:00:00,0.25378,0.25378,0.25378,0.25378,0.0,0.25378,ADAUSDT
2023-01-02 06:05:00,0.25368,0.25368,0.25368,0.25368,470.8,0.25368,ADAUSDT
2023-01-02 06:10:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 06:15:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 06:20:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 06:25:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 06:30:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 06:35:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 06:40:00,0.25368,0.25368,0.25368,0.25368,745.9,0.25368,ADAUSDT
2023-01-02 06:45:00,0.25388,0.25401,0.25388,0.25401,6508.0,0.25401,ADAUSDT
2023-01-02 06:50:00,0.25401,0.25401,0.25401,0.25401,0.0,0.25401,ADAUSDT
2023-01-02 06:55:00,0.25401,0.25401,0.25398,0.25398,703.6,0.25398,ADAUSDT
2023-01-02 07:00:00,0.25426,0.25432,0.25426,0.25432,693.3,0.25432,ADAUSDT
2023-01-02 07:05:00,0.2543,0.2543,0.2543,0.2543,98.3,0.2543,ADAUSDT
2023-01-02 07:10:00,0.25422,0.25422,0.25419,0.25419,179.8,0.25419,ADAUSDT
2023-01-02 07:15:00,0.25419,0.25419,0.25419,0.25419,0.0,0.25419,ADAUSDT
2023-01-02 07:20:00,0.25412,0.25412,0.25412,0.25412,973.7,0.25412,ADAUSDT
2023-01-02 07:25:00,0.25428,0.25442,0.25428,0.25442,2889.0,0.25442,ADAUSDT
2023-01-02 07:30:00,0.25425,0.25434,0.25425,0.25434,133.4,0.25434,ADAUSDT
2023-01-02 07:35:00,0.2543,0.2543,0.25427,0.25427,1769.3,0.25427,ADAUSDT
2023-01-02 07:40:00,0.25427,0.25427,0.25427,0.25427,0.0,0.25427,ADAUSDT
2023-01-02 07:45:00,0.25427,0.25427,0.25427,0.25427,0.0,0.25427,ADAUSDT
2023-01-02 07:50:00,0.25427,0.25427,0.25427,0.25427,0.0,0.25427,ADAUSDT
2023-01-02 07:55:00,0.25427,0.25427,0.25427,0.25427,0.0,0.25427,ADAUSDT
2023-01-02 08:00:00,0.25427,0.25427,0.25427,0.25427,0.0,0.25427,ADAUSDT
2023-01-02 08:05:00,0.25396,0.25396,0.25396,0.25396,267.5,0.25396,ADAUSDT
2023-01-02 08:10:00,0.25396,0.25396,0.25396,0.25396,0.0,0.25396,ADAUSDT
2023-01-02 08:15:00,0.25396,0.25396,0.25396,0.25396,0.0,0.25396,ADAUSDT
2023-01-02 08:20:00,0.25392,0.25392,0.25368,0.25368,4098.0,0.25368,ADAUSDT
2023-01-02 08:25:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 08:30:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 08:35:00,0.25368,0.25368,0.25368,0.25368,551.8,0.25368,ADAUSDT
2023-01-02 08:40:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 08:45:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 08:50:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 08:55:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 09:00:00,0.25368,0.25368,0.25368,0.25368,0.0,0.25368,ADAUSDT
2023-01-02 09:05:00,0.25287,0.25287,0.25282,0.25282,689.7,0.25282,ADAUSDT
2023-01-02 09:10:00,0.25277,0.25277,0.25277,0.25277,78.4,0.25277,ADAUSDT
2023-01-02 09:15:00,0.25277,0.25277,0.25277,0.25277,0.0,0.25277,ADAUSDT
2023-01-02 09:20:00,0.25277,0.25277,0.25277,0.25277,0.0,0.25277,ADAUSDT
2023-01-02 09:25:00,0.25263,0.25263,0.25263,0.25263,108.9,0.25263,ADAUSDT
2023-01-02 09:30:00,0.25263,0.25263,0.25263,0.25263,0.0,0.25263,ADAUSDT
2023-01-02 09:35:00,0.25263,0.25263,0.25263,0.25263,0.0,0.25263,ADAUSDT
2023-01-02 09:40:00,0.25263,0.25263,0.25263,0.25263,0.0,0.25263,ADAUSDT
2023-01-02 09:45:00,0.25263,0.25263,0.25263,0.25263,0.0,0.25263,ADAUSDT
2023-01-02 09:50:00,0.25285,0.25285,0.25284,0.25284,6050.0,0.25284,ADAUSDT
2023-01-02 09:55:00,0.25284,0.25284,0.25284,0.25284,0.0,0.25284,ADAUSDT
2023-01-02 10:00:00,0.25337,0.25337,0.25326,0.25326,418.3,0.25326,ADAUSDT
2023-01-02 10:05:00,0.25322,0.25324,0.25322,0.25324,950.0,0.25324,ADAUSDT
2023-01-02 10:10:00,0.25324,0.25324,0.25324,0.25324,0.0,0.25324,ADAUSDT
2023-01-02 10:15:00,0.25324,0.25324,0.25324,0.25324,0.0,0.25324,ADAUSDT
2023-01-02 10:20:00,0.25379,0.25379,0.25374,0.25374,1446.0,0.25374,ADAUSDT
2023-01-02 10:25:00,0.25374,0.25374,0.25374,0.25374,0.0,0.25374,ADAUSDT
2023-01-02 10:30:00,0.25402,0.25402,0.25402,0.25402,3464.4,0.25402,ADAUSDT
2023-01-02 10:35:00,0.25402,0.25402,0.25402,0.25402,0.0,0.25402,ADAUSDT
2023-01-02 10:40:00,0.25475,0.25475,0.25475,0.25475,300.0,0.25475,ADAUSDT
2023-01-02 10:45:00,0.25491,0.25491,0.25491,0.25491,118.3,0.25491,ADAUSDT
2023-01-02 10:50:00,0.25474,0.2548,0.25474,0.2548,4882.7,0.2548,ADAUSDT
2023-01-02 10:55:00,0.2548,0.2548,0.2548,0.2548,0.0,0.2548,ADAUSDT
2023-01-02 11:00:00,0.2548,0.2548,0.2548,0.2548,0.0,0.2548,ADAUSDT
2023-01-02 11:05:00,0.25469,0.25469,0.25469,0.25469,131.5,0.25469,ADAUSDT
2023-01-02 11:10:00,0.25469,0.25469,0.25469,0.25469,0.0,0.25469,ADAUSDT
2023-01-02 11:15:00,0.25469,0.25469,0.25469,0.25469,0.0,0.25469,ADAUSDT
2023-01-02 11:20:00,0.25472,0.25472,0.25457,0.25457,3000.0,0.25457,ADAUSDT
2023-01-02 11:25:00,0.25457,0.25457,0.25457,0.25457,0.0,0.25457,ADAUSDT
2023-01-02 11:30:00,0.25457,0.25457,0.25457,0.25457,0.0,0.25457,ADAUSDT
2023-01-02 11:35:00,0.25457,0.25457,0.25457,0.25457,0.0,0.25457,ADAUSDT
2023-01-02 11:40:00,0.25457,0.25457,0.25457,0.25457,0.0,0.25457,ADAUSDT
2023-01-02 11:45:00,0.25491,0.25491,0.25484,0.25484,842.4,0.25484,ADAUSDT
2023-01-02 11:50:00,0.25478,0.25478,0.25457,0.25457,5002.0,0.25457,ADAUSDT
2023-01-02 11:55:00,0.25457,0.25457,0.25457,0.25457,0.0,0.25457,ADAUSDT
2023-01-02 12:00:00,0.25437,0.25437,0.25437,0.25437,85.6,0.25437,ADAUSDT
2023-01-02 12:05:00,0.25477,0.25477,0.25477,0.25477,58.9,0.25477,ADAUSDT
2023-01-02 12:10:00,0.25477,0.25477,0.25477,0.25477,0.0,0.25477,ADAUSDT
2023-01-02 12:15:00,0.25477,0.25477,0.25477,0.25477,0.0,0.25477,ADAUSDT
2023-01-02 12:20:00,0.25467,0.25474,0.25467,0.25474,1942.7,0.25474,ADAUSDT
2023-01-02 12:25:00,0.25474,0.25474,0.25474,0.25474,0.0,0.25474,ADAUSDT
2023-01-02 12:30:00,0.25474,0.25474,0.25474,0.25474,0.0,0.25474,ADAUSDT
2023-01-02 12:35:00,0.25474,0.25474,0.25474,0.25474,0.0,0.25474,ADAUSDT
2023-01-02 12:40:00,0.25474,0.25474,0.25474,0.25474,0.0,0.25474,ADAUSDT
2023-01-02 12:45:00,0.25474,0.25474,0.25474,0.25474,0.0,0.25474,ADAUSDT
2023-01-02 12:50:00,0.25474,0.25474,0.25474,0.25474,0.0,0.25474,ADAUSDT
2023-01-02 12:55:00,0.25474,0.25474,0.25474,0.25474,0.0,0.25474,ADAUSDT
2023-01-02 13:00:00,0.25442,0.25442,0.25442,0.25442,50.0,0.25442,ADAUSDT
2023-01-02 13:05:00,0.25442,0.25442,0.25442,0.25442,0.0,0.25442,ADAUSDT
2023-01-02 13:10:00,0.25442,0.25442,0.25442,0.25442,0.0,0.25442,ADAUSDT
2023-01-02 13:15:00,0.25442,0.25442,0.25442,0.25442,0.0,0.25442,ADAUSDT
2023-01-02 13:20:00,0.25421,0.25462,0.25421,0.25462,550.4,0.25462,ADAUSDT
2023-01-02 13:25:00,0.25462,0.25462,0.25462,0.25462,0.0,0.25462,ADAUSDT
2023-01-02 13:30:00,0.25462,0.25462,0.25462,0.25462,0.0,0.25462,ADAUSDT
2023-01-02 13:35:00,0.25458,0.25458,0.25458,0.25458,102.1,0.25458,ADAUSDT
2023-01-02 13:40:00,0.25458,0.25458,0.25458,0.25458,0.0,0.25458,ADAUSDT
2023-01-02 13:45:00,0.25458,0.25458,0.25458,0.25458,0.0,0.25458,ADAUSDT
2023-01-02 13:50:00,0.25497,0.25497,0.25496,0.25496,360.0,0.25496,ADAUSDT
2023-01-02 13:55:00,0.25496,0.25496,0.25496,0.25496,0.0,0.25496,ADAUSDT
2023-01-02 14:00:00,0.25496,0.25496,0.25496,0.25496,0.0,0.25496,ADAUSDT
2023-01-02 14:05:00,0.25496,0.25496,0.25496,0.25496,0.0,0.25496,ADAUSDT
2023-01-02 14:10:00,0.25496,0.25496,0.25496,0.25496,0.0,0.25496,ADAUSDT
2023-01-02 14:15:00,0.25496,0.25496,0.25496,0.25496,0.0,0.25496,ADAUSDT
2023-01-02 14:20:00,0.25495,0.25498,0.25495,0.25498,1045.1,0.25498,ADAUSDT
2023-01-02 14:25:00,0.2551,0.25513,0.25478,0.25478,3603.1,0.25478,ADAUSDT
2023-01-02 14:30:00,0.25478,0.25478,0.25478,0.25478,0.0,0.25478,ADAUSDT
2023-01-02 14:35:00,0.25478,0.25478,0.25478,0.25478,0.0,0.25478,ADAUSDT
2023-01-02 14:40:00,0.25478,0.25478,0.25478,0.25478,0.0,0.25478,ADAUSDT
2023-01-02 14:45:00,0.25478,0.25512,0.25477,0.25477,6022.1,0.25477,ADAUSDT
2023-01-02 14:50:00,0.25477,0.25477,0.25477,0.25477,0.0,0.25477,ADAUSDT
2023-01-02 14:55:00,0.25477,0.25477,0.25477,0.25477,0.0,0.25477,ADAUSDT
2023-01-02 15:00:00,0.25511,0.25511,0.25511,0.25511,342.4,0.25511,ADAUSDT
2023-01-02 15:05:00,0.25461,0.25461,0.2546,0.2546,650.0,0.2546,ADAUSDT
2023-01-02 15:10:00,0.25479,0.25483,0.25479,0.25483,3008.0,0.25483,ADAUSDT
2023-01-02 15:15:00,0.25451,0.25451,0.25451,0.25451,274.5,0.25451,ADAUSDT
2023-01-02 15:20:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 15:25:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 15:30:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 15:35:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 15:40:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 15:45:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 15:50:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 15:55:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 16:00:00,0.25451,0.25451,0.25451,0.25451,0.0,0.25451,ADAUSDT
2023-01-02 16:05:00,0.25471,0.25475,0.25462,0.25462,2237.9,0.25462,ADAUSDT
2023-01-02 16:10:00,0.25462,0.25462,0.25462,0.25462,0.0,0.25462,ADAUSDT
2023-01-02 16:15:00,0.25462,0.25462,0.25462,0.25462,0.0,0.25462,ADAUSDT
2023-01-02 16:20:00,0.25476,0.25476,0.25476,0.25476,1423.1,0.25476,ADAUSDT
2023-01-02 16:25:00,0.25494,0.25494,0.25486,0.25486,121.5,0.25486,ADAUSDT
2023-01-02 16:30:00,0.25486,0.25512,0.25486,0.25512,117.7,0.25512,ADAUSDT
2023-01-02 16:35:00,0.25512,0.25512,0.25512,0.25512,0.0,0.25512,ADAUSDT
2023-01-02 16:40:00,0.25512,0.25512,0.25512,0.25512,0.0,0.25512,ADAUSDT
2023-01-02 16:45:00,0.25512,0.25512,0.25512,0.25512,0.0,0.25512,ADAUSDT
2023-01-02 16:50:00,0.25512,0.25512,0.25512,0.25512,0.0,0.25512,ADAUSDT
2023-01-02 16:55:00,0.25595,0.25622,0.25583,0.25585,19894.5,0.25585,ADAUSDT
2023-01-02 17:00:00,0.25523,0.25547,0.25522,0.25547,1030.5,0.25547,ADAUSDT
2023-01-02 17:05:00,0.25547,0.25547,0.25547,0.25547,0.0,0.25547,ADAUSDT
2023-01-02 17:10:00,0.25547,0.25547,0.25547,0.25547,0.0,0.25547,ADAUSDT
2023-01-02 17:15:00,0.25554,0.25554,0.25554,0.25554,80.9,0.25554,ADAUSDT
2023-01-02 17:20:00,0.25554,0.25554,0.25554,0.25554,0.0,0.25554,ADAUSDT
2023-01-02 17:25:00,0.25554,0.25554,0.25554,0.25554,0.0,0.25554,ADAUSDT
2023-01-02 17:30:00,0.25479,0.25479,0.25469,0.25469,4999.2,0.25469,ADAUSDT
2023-01-02 17:35:00,0.25469,0.25469,0.25469,0.25469,0.0,0.25469,ADAUSDT
2023-01-02 17:40:00,0.25458,0.25458,0.25433,0.25433,9456.0,0.25433,ADAUSDT
2023-01-02 17:45:00,0.25458,0.25461,0.2535,0.2535,16909.9,0.2535,ADAUSDT
2023-01-02 17:50:00,0.25394,0.25419,0.25394,0.25419,18314.3,0.25419,ADAUSDT
2023-01-02 17:55:00,0.25379,0.25379,0.25379,0.25379,2300.5,0.25379,ADAUSDT
2023-01-02 18:00:00,0.25326,0.25336,0.25326,0.25336,1914.6,0.25336,ADAUSDT
2023-01-02 18:05:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:10:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:15:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:20:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:25:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:30:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:35:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:40:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:45:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:50:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 18:55:00,0.25336,0.25336,0.25336,0.25336,0.0,0.25336,ADAUSDT
2023-01-02 19:00:00,0.2538,0.2538,0.2538,0.2538,4087.4,0.2538,ADAUSDT
2023-01-02 19:05:00,0.25339,0.25339,0.25339,0.25339,252.9,0.25339,ADAUSDT
2023-01-02 19:10:00,0.25339,0.25339,0.25339,0.25339,0.0,0.25339,ADAUSDT
2023-01-02 19:15:00,0.25364,0.25393,0.25358,0.25393,1696.6,0.25393,ADAUSDT
2023-01-02 19:20:00,0.25396,0.25401,0.25395,0.25396,3125.3,0.25396,ADAUSDT
2023-01-02 19:25:00,0.25375,0.25375,0.25375,0.25375,89.0,0.25375,ADAUSDT
2023-01-02 19:30:00,0.25417,0.2542,0.25417,0.2542,2500.0,0.2542,ADAUSDT
2023-01-02 19:35:00,0.25391,0.25391,0.25391,0.25391,82.4,0.25391,ADAUSDT
2023-01-02 19:40:00,0.25431,0.25431,0.25431,0.25431,41.1,0.25431,ADAUSDT
2023-01-02 19:45:00,0.25443,0.25443,0.25443,0.25443,257.1,0.25443,ADAUSDT
2023-01-02 19:50:00,0.25421,0.25426,0.25421,0.25426,653.0,0.25426,ADAUSDT
2023-01-02 19:55:00,0.25426,0.25426,0.25426,0.25426,0.0,0.25426,ADAUSDT
2023-01-02 20:00:00,0.25426,0.25426,0.25426,0.25426,0.0,0.25426,ADAUSDT
2023-01-02 20:05:00,0.2539,0.2539,0.2539,0.2539,909.5,0.2539,ADAUSDT
2023-01-02 20:10:00,0.2538,0.2538,0.2538,0.2538,175.1,0.2538,ADAUSDT
2023-01-02 20:15:00,0.2538,0.2538,0.2538,0.2538,0.0,0.2538,ADAUSDT
2023-01-02 20:20:00,0.25228,0.25228,0.25221,0.25221,5052.0,0.25221,ADAUSDT
2023-01-02 20:25:00,0.25221,0.25221,0.25221,0.25221,0.0,0.25221,ADAUSDT
2023-01-02 20:30:00,0.25272,0.25281,0.25272,0.2528,8597.8,0.2528,ADAUSDT
2023-01-02 20:35:00,0.25258,0.25258,0.25257,0.25257,500.0,0.25257,ADAUSDT
2023-01-02 20:40:00,0.25257,0.25257,0.25257,0.25257,0.0,0.25257,ADAUSDT
2023-01-02 20:45:00,0.2526,0.25261,0.2526,0.25261,1199.6,0.25261,ADAUSDT
2023-01-02 20:50:00,0.2527,0.2527,0.2527,0.2527,342.4,0.2527,ADAUSDT
2023-01-02 20:55:00,0.2527,0.2527,0.2527,0.2527,1284.0,0.2527,ADAUSDT
2023-01-02 21:00:00,0.25296,0.25296,0.25296,0.25296,79.0,0.25296,ADAUSDT
2023-01-02 21:05:00,0.25327,0.25327,0.2531,0.2531,452.6,0.2531,ADAUSDT
2023-01-02 21:10:00,0.2531,0.2531,0.2531,0.2531,0.0,0.2531,ADAUSDT
2023-01-02 21:15:00,0.2531,0.2531,0.2531,0.2531,0.0,0.2531,ADAUSDT
2023-01-02 21:20:00,0.25287,0.25287,0.2528,0.25281,448.1,0.25281,ADAUSDT
2023-01-02 21:25:00,0.25281,0.25281,0.25281,0.25281,0.0,0.25281,ADAUSDT
2023-01-02 21:30:00,0.25281,0.25281,0.25281,0.25281,0.0,0.25281,ADAUSDT
2023-01-02 21:35:00,0.25281,0.25281,0.25281,0.25281,0.0,0.25281,ADAUSDT
2023-01-02 21:40:00,0.25281,0.25282,0.25281,0.25282,1845.4,0.25282,ADAUSDT
2023-01-02 21:45:00,0.25282,0.25282,0.25282,0.25282,0.0,0.25282,ADAUSDT
2023-01-02 21:50:00,0.2527,0.25272,0.2527,0.2527,822.3,0.2527,ADAUSDT
2023-01-02 21:55:00,0.25228,0.25228,0.25228,0.25228,150.4,0.25228,ADAUSDT
2023-01-02 22:00:00,0.25228,0.25228,0.25228,0.25228,935.2,0.25228,ADAUSDT
2023-01-02 22:05:00,0.25228,0.25228,0.25228,0.25228,0.0,0.25228,ADAUSDT
2023-01-02 22:10:00,0.25228,0.25228,0.25228,0.25228,0.0,0.25228,ADAUSDT
2023-01-02 22:15:00,0.25228,0.25228,0.25228,0.25228,0.0,0.25228,ADAUSDT
2023-01-02 22:20:00,0.2529,0.25313,0.2529,0.25313,7802.5,0.25313,ADAUSDT
2023-01-02 22:25:00,0.25302,0.25306,0.25302,0.25306,4791.5,0.25306,ADAUSDT
2023-01-02 22:30:00,0.25306,0.25306,0.25306,0.25306,0.0,0.25306,ADAUSDT
2023-01-02 22:35:00,0.25306,0.25306,0.25306,0.25306,0.0,0.25306,ADAUSDT
2023-01-02 22:40:00,0.25306,0.25306,0.25306,0.25306,0.0,0.25306,ADAUSDT
2023-01-02 22:45:00,0.25306,0.25306,0.25306,0.25306,0.0,0.25306,ADAUSDT
2023-01-02 22:50:00,0.25306,0.25306,0.25306,0.25306,0.0,0.25306,ADAUSDT
2023-01-02 22:55:00,0.25306,0.25306,0.25306,0.25306,0.0,0.25306,ADAUSDT
2023-01-02 23:00:00,0.25306,0.25306,0.25306,0.25306,0.0,0.25306,ADAUSDT
2023-01-02 23:05:00,0.25318,0.25318,0.25318,0.25318,877.4,0.25318,ADAUSDT
2023-01-02 23:10:00,0.25318,0.25318,0.25318,0.25318,0.0,0.25318,ADAUSDT
2023-01-02 23:15:00,0.25311,0.25311,0.25311,0.25311,2679.0,0.25311,ADAUSDT
